+--+-++	-+-+---+++--	-++	-+--+-+--+-+-	-+-+-+	-+-+--+-+	-+--+	+-+-+	+-+-+-+	--+-+--+	+-+--+-+	-+-+--+--+-+--	+-+-+-++-+	-++--+	-+--++--+-	-+-+	-+++---++	-+--+-+	-+-+-+-+-+	-+-+-+-	-+-+-+-+-	+-++-+	+--+---++-	-+-+-+-+	+-+--+-+-	+-+-++	++--+-++--+	+--+-+-+	-+-+-+-+	+-+-+	+-+-+-+--	++-+-++--	+--++-	-+---+-+--+	+-+-+-+	+---++,nonmetrical
-+-+-+--+-+--+----+	+--+-++-+-+-	+-+-+-+-+-+-+,nonmetrical
+-+-+-+-+	-+-+-+++--+-	+-+-+-+	-+-+-+-+-	-+-++-+--+	++-+	++-+-+-+	--+-+--+--+-	+-+-+--+-+	+-+-+-+-+-+	--+-+-+-+	--+++-+-+--+	++-+-+-+	-+-+-+-+--+-+	+--+-+-+-+	-+--+-+-	-+--+-+-+--+	+-+-+-	-+-+-	+-+-+-+,nonmetrical
-+-+-+--+-	--+-+--+--+	+--++-+-+	+-+++-+-+	-+-+--++--+	+-+-+--+-+	+-+-++-+-+-	-+--+-+-+-++	+-++-+-++	-++-++-+--+	-+-+-+-+-+	-+-+-+-+-+	-+-++--+-+	-+-+-+-+-+,metrical
+--+-+-+-+	-+-+-+--++	-+-+-+-+--+	+--+++-+-+	+--+-+-+-+	+--+--+--+-+	+--+-+-+-+	--++--+-+-	-+-+-+-+-+	++-+-+-+-+	++-+-+-+-+	++--+-+-+-+	++-+-+++-+	+-++--+---+,metrical
+--+-+-+-+	-+-+-+-+-+	-+-+-+-++-	-+-+-+-+-+	-+-+-+-+-+	-+-+-+-+-+	+--+-+-+-+	-+-+-+-+-+	-+-+-+-+-+	-+-+-+-+-+	-+-+-+-+-+	-+-+-+-+-+	-+-+-+-+-+	-++++--+-+,metrical
+--++--+	+-+-+--+	-+--+	-++-+	-++-+-++,metrical
+--+-+	-+	-+--+,metrical
-+--+-++-+-	+-+-+--+-+--+-+	---+-+--+--+-+--+-+	+--+-+--+	+-+-+-+-	-+-+-+++-++	+--+-+-+--+-	+--++-+-++--+-+	+--+-+-+-+-+	--+-+-+-+--+-+-+	-+-+--+-+--+-	+-+-+-+	-++-+-+	+--+--+-+-+--+	-++-+-+-+-+-+	-+-+-+-+-+--+---+-	--+--+--+--+-+-+--+	--+--++--+-+	-++-+-++	--+-++-+-+-+--+--+	-+-++-+-+	---+-+-+--+-	+-+-+-+-+-++---+	+-+-+-+-+-+	+-+-+--+-	+--+-+-+-+-+-+-+-+	++--++--+-	---+-+---+--+,nonmetrical
+--+-+-+-+	-+-+-+--+-+	-+-+-+-+-+	-+-+-+-+--+	+-++-+-+-+	-+-+-+-+-+	++-+-+-+-+	++-+-+-+-+	-+-+-+-+-+	+--+-+++-+	-+-+-+-+-+	+---+-+++-+	+--+-+-+-+	-+-+++--+-+	-+-+-+++-+	-+--+-+-+-+	-++----+-+	-+-+-+--++	-+-+-+-+-+	+-+-++-+-+	-+-+-+-+-+	-+-+---+-+	+--+--+-+-+	-+-+-+--+-+	-+-+-+-+-+	-+-+-+-+-+	--++---+-+	+--+-+-+--+	-+-+-+-+-+	-+--++-+-+	++-+-+-+-+	-+-+-+-+-+-	-+-+-+-+-++	+--+-+-+-+	++-+-+-+-+	-+--+-+-+-+	-+-+--+--+	-+-++-+-+-+	-+-+-+-+-+	-++-+-++-+	-+-+-+-+-+	-+-++-+	-+--+-+-+-+,metrical
+---++-	-+--++--+	-+--+-+-+	+-+-++-	-+-++--+	-+-+-+-+-+	-+-+-+-+-+-++,nonmetrical
-+-++-+-+-+-+-	--+---+-+-+-+-+	--+-+-+-++-+-+--+	+-+-+-+-+-+-+-+-+	-+-+-+-+-+-+-+-+-+	--+-++-+-+-+-	-++-+--+-+	+-+-+-+	-+-++---+--+---+-	-+-+-+-	--+-+--+-++	-+--++--+-+-+-+--	+-+-+-+--+-+-+-+----	--+-+--+-+-+-+--+	+--+-+--++-+	+-++-+-+-+-+,nonmetrical
++-+-+-+-+	-+-+-+-+-+	-+-+-+-+-+	-+-+-+-+-+-+	-+-++-+--+	+-++-+-+-+	-+-+-+-+-+	+-++-+-+-+	+---++-+-+	-+-+-+-+-+	-+-+-+-+-+	--++-+-+-+	++-+-+-+-+	+---+-+-+-+,metrical
+-+-+-+	+-+-+-	+--+-+	-+-+-+	+--+-++-+-+	--+-+--+-+-+	+-+-+-+	+--+-+---+--+	-+-+-+--+-+-+	+-+	+-+-+	+-+	++---+-+-+-+--+--+	+-+--++-+-+	+--+-+-+-+	-+-+-+--+++-	+--+-++-+	+-+	-+	+-+-	-+-+--+-++-+-	-+---++-+--+-+-+-	+-+	-+-+-+++-+	-+-+-+-+-+-+--+	+-+-	-+	+--+-+	+-++-+-++	-+-+-+-+--++	-+-+-+-+---+-	+-+-+--+-++	-+-+-+-+-+-+--	-+-+-+--+-+-+	+--+-+--+-+-+,nonmetrical
-+--++-+--+--+--+--+	-+--+-+-++--++--+-	+--+	---+---+---+--+--+-+-	+--+-+	-+--+--+--+--+-+-	---+-+--+-+-+	-+---+-+-+--+	--+-+-+-+-+-+	++---+-+---+	--+---+-+--+-+-+	+-+-+-+-++	+-+--+-+-+	-+-+-+--+-+-++	--+-+--+-+-+-+-+--+	-+----+-+--+-+--+-	---+-+-++-++-+-	-+-++--+-+--+	+-+-+-+-+	-+--+-+-+-+	---+-+--+-+--+-+	-+-+-+-++-+-+	---+-+-+-+-+---+--+-+--	+-+-+-+-+-+---+--+-+--	--+-+--++-+-+-+-+-+-+-	+-+-+-+-+-+-++-+	--+--+-+---+--+-+--+	-+--+-+---+-+-+-+	--+--+--+--+-+-+-+	-+----+---+-+-+--	++-++	--+--+-+-+-+--+-+---	-+-+	-+--+-+--+-+-+-+-	-+--+-+,nonmetrical
-++--+--+-+	+--+-+---+	-+-+	+-+--+-+--+	--++	+--+	-+-+-+	-+-++-+-+	+--++-+-+	-+-+--+--+-+	+-+-+-	-+-++	+-+--+	+-+	+--+,nonmetrical
-+-+-+-+-+-+-+	-+-+-+-+-+-+-+	-+-+-+--++-+-+	-+-+-+-+-+-+-+	-+---+-+-+---+	-+-+-+-+-+-+-+	+----+-+-+-+-+	++-+-+--+	+---+	-+-+-+-+-+-+-+	-+---+-+-+-+-+	-+-+--+--+-+-+	++--+-+-+-+--+	-+---+-++-+--+	-+-+--++-+-+-+	-+-+-+-+-+-+-+	-+-+-+-+-	+---+	-+-+-+-++--+-+	-+--++-+-+-+-+	+---++--++-+-+	-+-+-+-+-++--+	-+-+-+-+-+--+-	-+-+-+-+-+-+-+	-+---+-+-+-+-+-	-+-+++-+-	+---+,nonmetrical
+-++	+---++-++-	+-+-+-+-+-+-+	---++-++-+-++	+-+-++	+-++--++	-+-+	+--+-+-	-+-+-+-+-++	+-+-+	-+-+-++	+-+-+-+	+--+-+-	++-+	-+--+,nonmetrical
