A stately pleasure dome decree:,-+-+-+-+
That busie archer his sharpe arrowes tries?,-+-+--++-+
"But it must never, never come in sight;",-+-+-+-+-+
The Brain is deeper than the sea--,-+-+-+-+
Be it not seen in either of our brows,--++-+-+-+
I had no human fears:,--++-+
As Phaeton would whip you to the west,-+-+-+-+-+
I envy no man's nightingale or spring;,-+-+-+-+-+
We pictured the meek mild creatures where,-+--+++-+
Could frame thy fearful symmetry?,-+-+-+-+
With equanimity.,-+-+-+
"Take him and cut him out in little stars,",+--+-+-+-+
That makes ingrateful man.,-+-+-+
"Must all be veiled, while he that reads, divines,",-+-+-+-+-+
"Generations have trod, have trod, have trod;",+-+--+-+-+
Forest on forest hung above his head,+--+-+-+-+
How Dick would hate the cold.,-+-+-+
Come in the speaking silence of a dream;,+--+-+-+-+
The fact is the sweetest dream that labor knows.,-+--+-+-+-+
To warm the frozen swamp as best it could,-+-+-+-+-+
"O what can ail thee, knight-at-arms,",-+-+-+-+
"To come vnto his wished home in haste,",-++--+-+-+
Could so forget his handiwork on which,-+-+-+-+-+
"""And hast thou slain the Jabberwock?",-+-+-+-+
"He left it dead, and with its head",-+-+-+-+
"Who plainly say, My God, My King.",-+-+-+-+
"Not to a true, but painted chair?",+--+-+-+
Thou art more lovely and more temperate:,--++--++-+
And out of the swing of the sea.,-+--+--+
"Love wounds with heat, as Death with cold;",++-+-+-+
So Love's inflamèd shaft or brand,-+-+-+-+
As those move easiest who have learn'd to dance.,-+++--+-+-+
"And Innocence is closing up his eyes,",-+-+-+-+-+
And the woman calling.,+-+-+-
"Then ev'n of fellowship, O Moone, tell me",-+-+-+-+++
Despair behind and death before doth cast,-+-+-+-+-+
Tyger! tyger! burning bright,+-+-+-+
"Featured like him, like him with friends possessed,",+--+-+-+-+
Did he smile his work to see?,+-+-+-+
I            can re member             when he was a pup.,+--+--+--+
"And saw from elm-tops, delicate as flower of grass,",-+-+-+---+--+
The word the cuckoo cries to his mate,-+-+-+--+
"The night is freezing fast,",-+-+-+
No runner tracks in this year's snow looped near it.,-+-+-+-+++-
"And all is seared with trade; bleared, smeared with toil;",-+-+-+++-+
As sponges-- buckets-- do--,-+-+-+
"Runs diverse, wand'ring many a famous Realm",+-++-+--+-+
"Nor heard the King for their own cries, but sprang",-+-+--++-+
"Vaunt-couriers of oak-cleaving thunderbolts,",++--++-+-+
"""Come; see the oxen kneel",+--+-+
"As two in whom they were proved mistaken,",-+-+--+-+-
"They cried, ""La Belle Dame sans Merci",-+-+-+-+
Think true love acted simple modesty.,++++-+-+-+
They never say a word to her,-+-+-+-+
"Amid a place of stone,",-+-+-+
The source of human thought its tribute brings,-+-+-+-+-+
"Come, night; come, Romeo; come, thou day in night;",++++--+-+-+
Or what is the matter.,-+--+-
From death to life thou mightst him yet recover.,-+-+-+-+-+^
In what distant deeps or skies,+-+-+-+
In roaring he shall rise and on the surface die.,-+-+-+-+-+-+
To still my beating mind.,-+-+-+
"Yet come to me in dreams, that I may live",-+-+-+-+-+
And if not shot or hanged you'll get knighted.,--+--+--+-
"Far over sands marbled with moon and cloud,",+--++--+-+
On the cold hill's side.,--+++
But oh! that deep romantic chasm which slanted,-+-+-+-+-+-
"The shrill, demented choirs of wailing shells;",-+-+-+--+-+
And then there was a pile of wood for which,-+-+-+-+-+
My God and love Thee so.,-+-+-+
"Of pure ablution round earth's human shores,",-+-+-+++-+
"Bear his mild yoke, they serve him best. His state",+-+++--+-+
"Since there's no help, come let us kiss and part;",-+-++--+-+
The everlasting universe of things,-+-+-+-+-+
To-morrow comes December;,-+-+-+^
"Suffer herself to be desired,",+--+-+-+-
May read in thee;,-+-+
"Divorce me, untie or break that knot again;",-+--+-+++-+
From many a wondrous grotand secret cell,-+--+-+-+-+
Or even last year's or the year's before.,-+-++--+-+
His flashing eyes! his floating hair!,-+-+-+-+
Either man's work or his own gifts: who best,+-++--++-+
He took his vorpal sword in hand:,-+-+-+-+
Then a mile of warm sea-scented beach;,--+-++--+
"Shouldering the naked crag, oh, at that time",+---+-++-++
"That runaways' eyes may wink, and Romeo",-+--+-+-+-+
Not in the hands of boys but in their eyes,+--+-+-+-+
"Yet dearly I love you, and would be lovèd fain,",-+--+--+-+-+
"""In the lonely barton by yonder coomb",--+-+--+-+
"With the hot blood of youth, of love crossed long ago;",--++-+-+++-+
"So quickly, waiting for a hand,",++-+---+ 
"O what can ail thee, knight-at-arms,",-+-+-+-+
"For sidelong would she bend, and sing",-+-+-+-+
Yet she has fancied blackbirds hide,-+-+-+-+
He clasps the crag with crooked hands;,-+-+-+-+
And this atmosphere divinest,+-+-+-+-
"By sin in it, which it towards hell doth weigh.",-+-+-+-+-+
Shall shine the holy glimmers of goodbyes.,-+-+-+-+-+
"Shake hands forever,  can cel all our vows,",++-+-+-+-+
Beacons from the abode where the Eternal are.,+-+--++--+-+
Where blossomed many an incense-bearing tree;,-+-+--+-+-+
"When, his pulse failing, Passion speechless lies,",+-++-+-+-+
"Our childhood used to know,""",-+-+-+
That then I scorn to change my state with kings.,-+-+-+-+-+
But am betrothed unto your enemy.,-+-++--+-+
"And when we meet at any time again,",-+-+-+-+-+
"But soon as once set is our little light,",-+-++-++-+
With walls and towers were girdled round:,-+-+-+-+
Leave not a rack behind. We are such stuff,+--+-++--+
"Ringed with the azure world, he stands.",+--+-+-+
For-- Heft them-- Pound for Pound--,-+-+-+
A roundel is wrought.,-+--+
Until the latter fire shall heat the deep;,-+-+-++-+-+
"Christmas Eve, and twelve of the clock.",+-+-+--+
And like a guilty thing I creep,-+-+-+-+
"It will flame out, like shining from shook foil;",--++-+--++
"If all would lead their lives in love like me,",-+-+-+-+-+
"Then reached the caverns measureless to man,",-+-+-+-+-+
And wears the turning globe.,-+-+-+
"And watered heaven with their tears,",-+-+-+-+
Only the stuttering rifles' rapid rattle,+--+--+-+-+-
Went wandering somewhere darkling in his mind.,-+--+-+-+-+
"Sure, if that long with Love acquainted eyes",+--+-+-+-+
"Confusion of the death-bed over, is it sent",-+---+++-+-+
"It was no dream of the gift of idle hours,",--++--+-+-+-
Of snow upon the mountains and the moors--,-+-+-+-+-+
Everything said as personal to himself.,+--+-+--+-+
"But is captived, and proves weak or untrue.",-++--++--+
Pleased if some souls (for such there needs must be),+-++-+-+-+
With rocks and stones and trees.,-+-+-+
"And get knocked on the head for his labours,",--+--+--+-
Is kingly. Thousands at his bidding speed,-+-+-+-+-+
A savage place! as holy and enchanted,-+-+-+-+-+-
"Be secret and exult,",-+-+-+
A hand that can be clasped no more-,-+---+++ 
The lone and level sands stretch far away.,-+-+-+++-+
And I have asked to be,-+-+-+
"To the earnest love that laid the swale in rows,",--+-+-+-+-+
"Hood my unmanned blood, bating in my cheeks,",+--+++---+
"And though the sager sort our deeds reprove,",-+-+-+-+-+
"But when sleep comes to close each difficult day,",--++-+++--+
"Thus with imagined wing our swift scene flies,",+--+-+-+++
"Which I desired, and got, 'twas but a dream of thee.",-+-+-++--+-+
The Kraken sleepeth:  faintest sunlights flee,-+-+-+-+-+
And sudden arbors shadow coarse-spun lines?,-+-+-+-+++
"I run to death, and death meets me as fast,",-+-+-+++-+
Be it not seen in either of our brows,--++-+-+-+
Or to our end like way may have,-+--+++-+
Floated midway on the waves;,+-+-+-+
The old dog barks backwards with out get ting up.,-++++--+--+
What the hand dare seize the fire?,+-+++-+-
"Where you would wait for me: yes, as I knew you then,",+--+--+--+--
"And as in uffish thought he stood,",-+-+-+-+
Tell her that wastes her time and me,++-+-+-+
"Oh, just beyond the sweetest thoughts that throng",++-+-+-+-+
And thereupon imagination and heart were driven,-+-+-+-+--+-+-
Leap to these arms untalked of and unseen.,+--+-+-+-+
"Either what Death or Love is well,",+--+-+-+
"I dare not move my dim eyes any way,",-+++-+++-+
Not so much life as on a summer's day,-+-+-+-+-+
"As dreams are made on, and our little life",-+-+-+-+-+
"Come, night; come, Romeo; come, thou day in night;",++++--+-+-+
"To put a tree between us when he lighted,",-+-+-+-+-+-
"Sleepe after toyle, port after stormy seas,",+--++--+-+
Had in high places built her lodge; though mean,--++-+-+-+
Shrouds thee wheresoe'er thou shinest.,+-+-+-+-
"Though the sedge is withered from the lake,",--+-+-+-+
Seeking after that sweet golden clime,--+--+--+
"Arise from their graves and aspire,",-+--+--+-
"In these years! Yet, I feel,",-+-+-+
"Still, still to hear her tender-taken breath,",++-+-+-+-+
"Prompt hand and headpiece clever,",++-+-+-
Where I may sit and see,-+-+-+
"Draw the huge bottoms through the furrowed sea,",+-++-+-+-+
"Vanished, and left but memories, that should be out of season",+--+-+---+-+-+-
"In fiery ringlets from their sleep,",-+--+-+-+
"There was never a sound beside the wood but one,",--+--+-+-+-+
"And look upon myself, and curse my fate,",-+-+-+-+-+
"But ill sustained, and almost (so it seemed)",-+-+-++--+
He went behind it to make his last stand.,-+-+--+-++
And on thy cheeks a fading rose,-+-+-+-+
"That now she knows,",-+-+
Five miles meandering with a mazy motion,++-+--+-+-+-
To fields where flies no sharp and sided hail,-+-+-+-+-+
And there she wept and sighed full sore;,-+-+-+++
"By a flash of lightning, or a wave;",--+-+-+-+
Anything more than the truth would have seemed too weak,+--+--+--+-+
Nor did it occur to one of us there,-+--+-+--+
Who was so foolish as to think what he thought.,--++-+-+-+-
And with sweet pastimes grace my happy tomb;,--++-+-+-+
She cries at them for carelessness,-+-+-+-+
And shakes this fragile frame at eve,-+-+-+-+
"Take him and cut him out in little stars,",+--+-+-+-+
"The Line too labours, and the Words move slow;",-+++---+++
Then die! that she,++-+
"By man and beast and earth and air and sea,",-+-+-+-+-+
"Reason, your viceroy in me, me should defend,",+--+--++--+
In roaring he shall rise and on the surface die.,-+-+-+-+-+-+
In motion of no less celerity,-+--++-+-+
"Until I cried and trembled and rocked to and fro,",-+-+-+--++-+
And honey wild and manna-dew;,-+-+-+-+
And though the last lights off the black West went,-+-++--+++
"Out walking in the frozen swamp one gray day,",-+---+-+--+
Think true love acted simple modesty.,++++-+-+-+
"And sank his head in mire, and slimed themselves:",-+-+-+-+-+
Tread softly because you tread on my dreams.,++--+-+--+
"Yea, all which it inherit, shall dissolve,",++-+-+---+
"Bring the balloon of the mind,",+--+--+
And the harvest's done.,--+-+
And leave it there far from a useful fireplace,-+-++--+-+--
With mazy error under pendant shades,-+-+-+-+-+
"And all who heard should see them there,",-+-+-+-+
"Next, when I cast mine eyes and see",+--+-+-+
That had'st thou sprung,-+-+
"What if some little paine the passage haue,",-+-+-+-+-+
Thro' the clouds ere they divide them;,+-++--+-
"Then once by man and angels to be seen,",++-+-+---+
He chortled in his joy.,-+-+-+
And wears man's smudge and shares man's smell: the soil,-+++-+++-+
"They also serve who only stand and wait.""",-+-+-+-+-+
One foot went through. The view was all in lines,++---+-+-+
And thy smiles before they dwindle,+-+-+-+-
And stood awhile in thought.,-+-+-+
Give me the lowest place: or if for me,+--+-+-+-+
Dare its deadly terrors clasp?,+-+-+-+
And I awoke and found me here,-+-+-+-+
"That lowest place too high, make one more low",-+-+-++--+
That thus so cleanly I myself can free;,-+-+-+-+-+
Thou must have uncommended died.,-+-+-+-+
"And now good-morrow to our waking souls,",-+++---+-+
And bring in cloudy night immediately.,-+-+-+-+--+
"How silently, and with how wanne a face,",-+-+--++-+
"Weave a circle round him thrice,",+-+-+-+
"That with music loud and long,",+-+-+-+
"Here in the long unlovely street,",+--+-+-+
Those Lovers scorne whom that Love doth Possesse?,-+-+-++--+
"That runaways' eyes may wink, and Romeo",-+--+-+-+-+
"By thy leave I can look, I rise again;",-++--+-+-+
And the yellow half-moon large and low;,--+-+-+-+
"Head-heavy; then the knights, who watched him, roared",++-+-+-+-+
"As I gain the cove with pushing prow,",--+-+-+-+
One flight out sideways would have undeceived him.,++-+---+-+-
"Pass'd underneath ingulft, for God had thrown",+--+-+-+-+
"Soft is the Strain when Zephyr gently blows,",+--+-+-+-+
"Come, gentle night; come, loving, black-browed night;",++-+++-+++
"What we below could not see, Winter pass.",-+-+-+-+-+
"Come back in tears,",-+-+
Or gazing on the new soft-fallen mask,-+---+++-+
"Close to the sun in lonely lands,",+--+-+-+
May kill as soon as Death's cold hand;,-+-+-+++
And students with their pensive citadels;,-+-+-+-+-+
"To me that feele the like, thy state descries.",-+-+-+-+-+
"Where Alph, the sacred river, ran",-+-+-+-+
A small bird flew before me. He was careful,-+++-+---+-
And often is his gold complexion dimmed;,-+-+-+-+-+
"I should go with him in the gloom,",-+-+-+-+
"Since there's no help, come let us kiss and part;",+--++--+-+
There hath he lain for ages and will lie,+--+-+--++
Through caverns measureless to man,-+-+-+-+
"The Jabberwock, with eyes of flame,",-+-+-+-+
Towards Phoebus' lodging! Such a wagoner,--+-+-+-+-+
That sunny dome! those caves of ice!,-+-+-+-+
Green in a cuplike hollow of the down.,+--+++---+
"The hand that mocked them, and the heart that fed:",-+-+-+-+-+
"Now if thou wouldst, when all have given him over,",+--+-+-+--+^
"Far sunken from the healthy breath of morn,",++---+-+-+
So as to say for certain I was here,+--+-+-+-+
"Awake for ever in a sweet unrest,",-+-+---+++
"Buc kle! AND the fire that breaks from thee then, a billion",+-+-+-+-+--+-
"I met a traveller from an antique land,",-+-+--+--++
"This breast, the thought of thee waits, hidden yet bright;",-+-+-+++--+
"When,  his pulse failing,  Passion speechless lies,",+-++-+-+-+
Slow Spondee stalks; strong foot! yet ill able,++-+++-+--
"Let us possess one world, each hath one, and is one.",-+-+++-+--++
Unnumbered and enormous polypi,++---+-+-+
"She found me roots of relish sweet,",-+-+-+-+
Who said: Two vast and trunkless legs of stone,-+++-+-+-+
Were neither shamed in his own,-+-+--+
Lovers can see to do their amorous rites,+--+-+-+--+
But thy voice sounds low and tender,+-+++-+-
"Speak low, lean low,",++++
Down from the causeway heavily to the swamp,+--+-+--+-+
"Ere half my days, in this dark world and wide,",-+-+--++-+
"As long ago, my love, how long ago.",-+-+-+-+-+
Spreading a shade: the Naiad mid her reeds,+--+-+-+-+
"Stirred for a bird,-- the achieve of, the maste ry of the thing!",+--+--+--+----+
"One thing to be blown up, or fall;",++--++-+
That liquefaction of her clothes.,-+-+-+-+
And thou like adamant draw mine iron heart.,-+-+--+-+-+
"She took me to her elfin grot,",-+-+-+-+
"Times told lovelier, more dangerous,                       Omy chevalier!",+++---+--+---+
Which watch not one another out of fear;,-+-+-+-+-+
He there does now enjoy eternall rest,-+-+-+-+-+
Or snorted we in the Seven Sleepers' den?,-+-+--+-+-+
Of beauty from the light retired;,-+-+-+-+-
"When Faith is kneeling by his bed of death,",-+-+-+-+-+
"May no lines pass, except they do their duty",-+++-+-+-+-
From death to life thou mightst him yet recover.,-+-+-+-+-+-
"It was a miracle of rare device,",-+-+-+-+-+
The well-appointed king at Hampton pier,-+-+-+-+-+
Whiter than new snow upon a Raven's back.,+--++---+-+
"For then, I, undistrest",-+-+-+
"As if this earth in fast thick pants were breathing,",-+-+-+++-+-
And burbled as it came!,-+-+-+
Now at the last gasp of love's latest breath,+--++-++-+
"Pulse for pulse,  breath for breath:",+-++-+
Give me the lowest place: not that I dare,+--+-++--+
What the hammer? what the chain?,+-+-+-+
"And close your eyes with holy dread,",-+-+-+-+
"And I am glad, yea glad with all my heart",-+-+++-+-+
A city on the inconstant billows dancing;,-+-+--+-+-+-
"When yellow leaves, or none, or few, do hang",-+-+-+-+-+
That I might live and share,-+-+-+
"I caught this morning morning's minion, king-",-+-+-+-+-+
"For love, all love of other sights controls,",-+++-+-+-+
Nothing beside remains. Round the decay,+--+-++--+
"And I am glad, yea glad with all my heart",-+-+++-+-+
So that I fear they do but bring,+--+-+-+
"Bright star, would I were steadfast as thou art--",++-+-+--++
"With Danish barrows;  and a hazel wood,",-+-+-+-+-+
That all the world will be in love with night,-+-+-+-+-+
"Heard in dead night along that table-shore,",+-++-+-+-+
"Like nature's patient, sleepless Eremite,",-+-+-+-+-+
"Into their west, and straight again revive,",+--+-+-+-+
"Nor ever chaste, except you ravish me.",-+-+-+-+-+
Lies one long sought,-+++
On what wings dare he aspire?,+-++--+-
"For so appears this fleet majestical,",-+-+-+-+-+
But when or how I cannot tell:,-+-+-+-+
"Let maps to others, worlds on worlds have shown,",-+-+-+-+-+
And winter falls of old,-+-+-+
"Below the thunders of the upper deep,",-+-+-+-+-+
And I only see,--+-+
He went galumphing back.,-+-+-+
How long ago I may not know:,-+-+-+-+
"High there, how he rung up on the rein of a wimpling wing",+---+---+--+-+
And chiefly I remember,-+-+-+-
"As a bird's quick song runs round, and the hearts in us hear",--+++++--+--+
"Is not great grace to helpe him ouer past,",-+++-+-+-+
Now at the last gasp of love's latest breath,+--++-++-+
With throbbings of noontide.,-+--++
Down to a sunless sea.,+--+-+
"Where waterfalls around it leap for ever,",-+-+-+-+-+-
And the souls of whom thou lovest,+-+-+-+-
Straight up and down of tall slim trees,++-+-+++
"Slow, slow, fresh fount, keep time with my salt tears;",++++++--++
And summer's lease hath all too short a date;,-+-+-+++-+
With kisses four.,-+-+
The gray sea and the long black land;,-++--+++
"Your force to break, blow, burn, and make me new.",-+-+++-+-+
"Where no storms come,",-+++
"Whitening for half a league, and thin themselves,",+---+-+-+-+
"And Lesbia, close up thou my little light,",-+--+-+-+-+
"In Beds and curious Knots, but Nature boon",-+-+--+-+-+
"Sometimes too hot the eye of heaven shines,",+-++-+-+-+
"By autumn nutters haunted, flourishes",-+-+-+-+-+
And pays us but with age and dust;,-+-+-+-+
Is constant Love deem'd there but want of wit?,-+-+++-+-+
And the smooth Stream in smoother Numbers flows;,--++-+-+-+
Tell that its sculptor well those passions read,+--+-+-+-+
"All mimsy were the borogoves,",++-+-+-+
"And all my bonds I needs must loose apart,",-+-+-+-+-+
"To do good to mankind is the chivalrous plan,",--+--+--+--+
And high in heaven behind it a gray down,-+-+--+--++
And further from it daily wanderest:,-+-+-+-+-+
Nor lose possession of that fair thou ow'st;,-+-+-+-+-+
"But thy eternal summer shall not fade,",-+-+-+-+-+
When we have wandered all our ways,-+-+-+-+
And seek with pain their ever-during night.,-+-+-+-+-+
With the slow smokeless burning of decay.,--++-+-+-+
I saw their starved lips in the gloam,-+-++--+
"Maids at the wheel, the weaver at his loom,",+--+-+-+-+
"And all should cry, Beware! Beware!",-+-+-+-+
That is most difficult.,+-++-+
I must stop short of thee the whole day long.,--++---+++
Whereon mad fingers play,--++-+
"My name is Ozymandias, king of kings:",-+-+-+--+-+
The one the other will contain,-+-+-+-+
"Not so, when swift Camilla scours the Plain,",-+-+-+-+-+
"But I, being poor, have only my dreams;",-+--+-+--+
How sweet and fair she seems to be.,-+-+-+-+
"Where woods and winds contend, and a vast river",-+-+-+--++-
So twice five miles of fertile ground,-+++-+-+
"But as at first, when our day was fair.",+--+--+-+
"Thou sober-suited matron all in black,",-+-+-+-+-+
Descends on me; my spirit's bark is driven,-+-+-+-+-+-
"So moves the device whence, round as a pearl or tear,",-+--+-+--+-+
"And 'mid these dancing rocks, at once and ever",-+-+-+-+-+-
"And songless plover,",-+-+-
And no birds sing.,-+++
And try if we cannot feel forsaken.,-+--+-+-+-
Had wound strings round and round it like a bundle.,-+++-+---+-
"Borne with the invisible and creeping wind,",+---+-+-+-+
By reason of his fallen divinity,-+-+-+--+-+
Those Lovers scorne whom that Love doth Possesse?,-+-+-++--+
"From sullen earth, sings hymns at heaven's gate;",-+-+++-+-+
The same year after year--,-++--+
That not one hour myself I can sustain.,-+++-+---+
"Till you have drenched our steeples, drowned the cocks.",+--+-+-+-+
The Brain is just the weight of God--,-+-+-+-+
"Come back to me in dreams, that I may give",-+-+-+-+-+
Droop herbs and flowers;,++-+-
"The solemn temples, the great globe itself,",-+-+--++-+
With ease-- and You--beside--,-+-+-+
O round mine eyes your tresses shake!,-+-+-+-+
Then bloody swords and armor should not be;,-+-+-+-+-+
And they will differ-- if they do--,-+-+-+-+
"Blow, winds, and crack your cheeks. Rage, blow.",++-+-+++
"Like cloud on cloud. No stir of air was there,",-+-+++-+-+
"When Faith is kneeling by his bed of death,",-+-+-+-+-+
"A tap at the pane, the quick sharp scratch",-+--+-+++
What held it though on one side was a tree,-+-+-++--+
"To such a deep delight 'twould win me,",-+-+-+-+-
How at once should I know,+-+--+
"In the forests of the night,",+-+-+-+
Over and over.,+--+-
"""Doth God exact day-labor, light denied?""",-+-+++-+-+
"Pause answer to pause, and again the same strain caught,",++--+--+-+++
"Most enuious man, that grieues at neighbours good,",++--+-+-+-+
"Upon those boughs which shake against the cold,",-+-+-+-+-+
With despair?,--+
"Carry him off the way I might have gone,",+--+-+-+-+
From long to long in solemn sort.,-+-+-+-+
"That I may rise and stand, o'erthrow me and bend",-+-+-+++--+
"True Ease in Writing comes from Art, not Chance,",++-+-+-+-+
"And from which earth, and grave, and dust",-+-+-+-+
To love that well which thou must leave ere long.,-+-+-+-+-+
I have spread my dreams under your feet;,--+-++--+
Whose sails were never to the tempest given;,-+-+-+-+-+-
"O Rose, thou art sick!",-+--+
"Ease after warre, death after life does greatly please.",+--++--+-+-+
To-morrow comes December;,-+-+-+-
Still as the silence round about his lair;,+--+-+-+-+
"I run, I run, I am gathered to thy heart.",-+-+--+-+-+
"That on the ashes of his youth doth lie,",-+-+-+-+-+
Huge sponges of millennial growth and height;,++---+--+-+
Water'd the Garden; thence united fell,+--+-+-+-+
And all the pavement streamed with massacre.,-+-+-+-+-+
"Let sea-discoverers to new worlds have gone,",-+-+--++-+
"Ah Sun-flower, weary of time,",-+--+--+
"Rose a fresh fountain, and with many a rill",+-++-+-+--+
Her from her lover;,+--+-
I shun the love that lurks in all delight--,-+-+-+-+-+
"I paused and said, ""I will turn back from here.",-+-++--+-+
"And, like this insubstantial pageant faded,",-+-+-+-+-+-
The smalle rayne downe can rayne,-+++-+
The invisible worm,--+--+
But our old subtle foe so tempteth me,--++-+-+-+
"Of night and light and the half-light,",-+-+--++
And there I dreamed-- Ah! woe betide!--,-+-+++-+
And he will make the face of heaven so fine,-+-+-+-+--+
"Dark house, by which once more I stand",++--++-+ 
There hath he lain for ages andwill lie,+--+-+--++
"Sat gray-hair'd Saturn quiet as a stone,",++++-+---+
He ended: Arthur knew the voice; the face,-+-+-+-+-+
"With thy black mantle till strange love grow bold,",--++--++++
"Now lending splendour, where from secret springs",-+-+-+-+-+
That time of year thou mayst in me behold,-+-+-+-+-+
Do they call Vertue there ungratefulnesse?,-+-+-+-+-+
"I am borne darkly, fearfully, afar;",--++-+-+-+
"O dream how sweet, too sweet, too bitter-sweet,",-+-+++-+-+
"Her symphony and song,",-+-+-+
So haggard and so woe-begone?,-+--++-+
"''Twas brillig, and the slithy toves",-+-+-+-+
"In those looks, where whoso gazes",+-+-+-+-
"To strike him, overbalancing his bulk,",-+-+-+-+-+
"O frabjous day! Callooh! Callay!""",-+-+-+-+
Who see her going loverless,-+-+-+-+
Than the two hearts beating each to each!,--+++-+-+
Or chaffy grain beneath the thresher's flail:,-+-+-+-+-+
"Only thou art above, and when towards thee",+-+--+-+-+
Ding-dong.,++
Where the traveller's journey is done;,--+--+--+
How small a part of time they share,-+-+-+-+
"One, two! One, two! And through and through",-+-+-+-+
And half-inch fissures in the slippery rock,-+++---+--+
"O memory, hope and love of finished years.",-+--+-+-+-+
Upon the hempen tackle shipboys climbing:,-+-+-+-+-+-
"She looked at me as she did love,",-+-+-+-+
Are with me from the past;,-+-+-+
When in eternal lines to Time thou grow'st;,-+-+-+-+-+
"And then again, I have been told",-+-++--+
Burns bright or dim as each are mirrors of,++-+-+-+-+
"Fall, winter, fall; for he,",++-+-+
"Has woven a winter robe,",-+--+-+
"Can judge of Love, thou feel'st a Lover's case;",-+-+-+-+-+
As after sunset fadeth in the west;,-+-+-+-+-+
"How from that Sapphire Fount the crisped Brooks,",+--+-+-+-+
"Nor less, when spring had warmed the cultured Vale,",-+-+-+-+-+
