His flash  ing eyes!  his float  ing  hair!,-+-+-+-+
"Come, gen  tle night;  come, lov  ing, black-  browed night;",++-+++-+++
But our  old sub  tle foe  so tempt  eth  me,--++-+-+-+
The same  year af  ter  year--,-++--+
"And when  thy heart  be gan  to  beat,",-+-+-+-+
By the  in jus  tice of  the skies  for pun  ish  ment?,+--+-+-+-+-+
O how  that glit  ter ing tak  eth  me!,+--+--+-+
"Rough winds  do shake  the dar  ling buds  of  May,",++-+-+-+-+
"Where Alph,  the sa  cred riv  er,  ran",-+-+-+-+
On  what wings  dare he  a spi  re?,+-++--+-
"But is  cap tived,  and proves  weak or  un  true.",-++--++--+
"""And hast  thou slain  the Jab  ber  wock?",-+-+-+-+
"From sul  len earth,  sings hymns  at heav  en's  gate;",-+-+++-+-+
"In the  wild woods,  a mong  the moun  tains  lone,",--++-+-+-+
"Let him think  of the glor  ies of Greece  and of  Rome,",--+--+--+--+
"Then bat  tle for free  dom wher e  ver you  can,",-+--+--+--+
Pleased if  some souls  (for such  there needs  must  be),+-++-+-+-+
"Sat gray-  hair'd Sat  urn qui  et as  a stone,",++++-+---+
"Pil low'd  up on  my fair  love's rip  en ing  breast,",+--+-+++--+
"And af  ter,  drained  dry,",-+-++
"And watch  ing,  with  e ter  nal lids  a  part,",-+-+-+-+-+
I have  de si red to  go,+--+--+
"Has wo  ven a win  ter robe,",-+--+-+
But am  be trothed  un to  your en  e  my.,-+-++--+-+
"Dark house,  by which  once more  I  stand",++--++-+ 
"Bright star,  would I  were stead  fast as  thou  art--",++-+-+--++
"When you had  changed from the  one who was  all to  me,",+--+--+--+--
I              can re mem ber             when he  was a  pup.,+--+--+--+
"Thus with  i mag  ined wing  our swift  scene flies,",+--+-+-+++
And no  thing else  saw all  day  long,-+-+-+++
Full fath  om five  thy fa  ther  lies;,++-+-+-+
"I must  not think  of thee;  and,  ti  red yet  strong,",-+-+-+-+--+
"And far  a way  in to  the sick  ly  light,",-+-+-+-+-+
"Through o  pen doors,  and sword  ing right  and left",-+-+-+-+-+
"Bring the  bal loon  of the  mind,",+--+--+
A gain  it is  due?,-+--+
For--  put  them side  by  side--,-+-+-+
Nor e  ver ask  her what  she has  lost,-+-+-+--+
And in  the chas  m are foam  and yel  low sands;,-+-+--+-+-+
En fold  ing sun  ny spots  of green  er  y.,-+-+-+-+-+
"When I  re sem  ble her  to  thee,",-+-+-+-+
Whit er  than new  snow up  on a Ra  ven's back.,+--++---+-+
"Strike flat  the thick  ro tun  di ty of  the world,",++-+-+--+-+
Thou art  more love  ly and  more tem  per  ate:,--++--++-+
"The shrill,  de ment  ed cho  irs of wail  ing  shells;",-+-+-+--+-+
"I run  to death,  and death  meets me  as  fast,",-+-+-+++-+
The vor  pal blade  went snick  er-  snack!,-+-+-+-+
"Whit en  ing for half  a league,  and thin  them selves,",+---+-+-+-+
"What,  may  it be  that e  ven in heav  en ly  place",+--+-+--+--+
World broods  with warm  breast and  with ah!   bright  wings.,++-++--+++
"That run  a ways' eyes  may wink,  and Ro  me o",-+--+-+-+-+
And like  a guil  ty thing  I  creep,-+-+-+-+
Float  ed mid  way on  the  waves;,+-+-+-+
But just  when at  that swal  low's  soar,-++--+-+
"For side  long would  she bend,  and  sing",-+-+-+-+
"And she  has slept,   try ing  to trans  late",-+-++---+
Not in  lone splen  dour hung  a loft  the  night,+-++-+-+-+
From death  to life  thou mightst  him yet  re  cov er.,-+-+-+-+-+-
Can pat  ter out  their hast  y or  i  sons.,-+-+-+-+-+
Ty  ger! ty  ger! burn  ing  bright,+-+-+-+
"This thou  per ceiv'st,  which makes  thy love  more  strong,",+--+-+-+-+
"To serve  there with  my Mak  er,  and  pres  ent",-+-+-+-+-+
"The squir  rel's gran  a ry  is  full,",-+-+-+-+
"Our youth,  our joys,  and all  we  have,",-+-+-+-+
And sank  in tu  mult to  a life  less o  cean:,-+-+-+-+-+-
"Sus pend ed by  the blast  that blew  a main,",-+-+-+-+-+
Ding- dong.,++
May read  in  thee;,-+-+
"And wa  tered heav  en with  their  tears,",-+-+-+-+
"And sank  his head  in mire,  and slimed  them selves:",-+-+-+-+-+
"Yet dear  ly I love  you, and would  be lov  èd  fain,",-+--+--+-+-+
"And I  took all  the blame  out of  all sense  and rea  son,",-+-+-+--++-+-
"It best  a grees  with night.  Come, civ  il night,",-+-+-+++-+
"By thy  leave I  can look,  I rise  a  gain;",-++--+-+-+
Do they  call Ver  tue there  un grate  ful  nesse?,-+-+-+-+-+
Shrouds thee  where so  e'er thou  shin  est.,+-+-+-+-
Come in  the speak  ing si  lence of  a  dream ;,+--+-+-+-+
"Should find  brief sol  ace there,  as I  have  found.",-+++-+-+-+
"Then ev'n  of fel low ship,  O Moone,  tell  me",-+-+-+-+++
As Pha  e ton  would whip  you to  the west,-+-+-+-+-+
The com  mon fate  of all  things  rare,-+-+-+++
Un less  a larm  came from  the camp  of  love.,-+-++--+-+
"One thing  to be  blown up,  or  fall;",++--++-+
"""I love  thee  true.""",-+-+
"And Les  bi a, close  up thou  my lit  tle  light,",-+--+-+-+-+
"They dwelt  in their straw  y  pen,",-+--+-+
That the heart  of the hear  er may smile  if to pleas  ure his  ear,--+--+--+--+--+
"Bat ten  ing up on  huge sea  worms in  his  sleep,",+---+++---+
"With mis   chie vous, va  grant, se raph ic  look,",-+--+--+-+
Then a mile  of warm  sea- scent  ed  beach;,--+-++--+
"Flies o'er  th'un bend  ing Corn,  and skims  a long  the  Main.",+--+-+-+-+-+
"And all  who heard  should see  them  there,",-+-+-+-+
What can  dles may  be held  to speed  them  all?,-+-+-+-+-+
"Nor let  them pun  ish me  with loss  of  rhyme,",+--+-+-+-+
"And saw  from elm-  tops,  del  i cate as flow  er of  grass,",-+-+-+---+--+
A might  y foun  tain mo  ment ly  was  forced:,-+-+-+-+-+
"Bare ru  ined cho irs,  where late  the sweet  birds  sang.",++-+--+-+++
The spec  u la  ting rooks  at their  nests  cawed,-+-+-+--++
"Like cloud  on cloud.  No stir  of air  was there,",-+-+++-+-+
"Ease af  ter warre,  death af  ter life  does great  ly  please.",+--++--+-+-+
"Of pure  ab lu  tion round  earth's hu  man  shores,",-+-+-+++-+
How long  a go  I may  not  know:,-+-+-+-+
Think true  love act  ed sim  ple mod  es ty.,++++-+-+-+
I for  got him  and let  his lit  tle fear,+-+--+-+-+
An y  thing more  than the truth  would have seemed  too  weak,+--+--+--+-+
"That Beau  ty in  which all  things work  and  move,",-+---+++-+
And that  was why  it whis  pered and did  not  speak.,-+-+-+--+-+
Small is  the  worth,+--+
But  doth suf  fer a  sea  change,+-+--++
"The sol  emn tem  ples,  the  great globe  it self,",-+-+--++-+
And each  slow dusk  a draw  ing- down  of  blinds.,-+++-+-+-+
I must  stop short  of thee  the whole  day  long.,--++---+++
"Now  all  the truth  is  out,",-+-+-+
"Through wood  and dale  the sa  cred riv  er  ran,",-+-+-+-+-+
"Play with  your fan  cies,  and  in them  be hold",+--+-+-+-+
"""In the lone  ly bar  ton by yon  der  coomb",--+-+--+-+
Do they  call Ver  tue there  un grate  ful  nesse?,-+-+-+-+-+
"Which from  his dark  some pas  sage now  ap pears,",+--+-+-+-+
Be cause   of all  things  known,-+-+++
"Next, when  I cast  mine eyes  and  see",+--+-+-+
"I saw  the swift's  black  bow,",-+-+++
"Runs di  verse,  wan  d'ring man  y a fa  mous Realm",+-++-+--+-+
Hear the  shrill whist  le which  doth or  der give,+-++-+-+-+
For--  Heft  them--  Pound  for  Pound--,-+-+-+
The touch  of earth  ly  years.,-+-+-+
Or eas  y gold  at the hand  of fay  or  elf:,-+-+--+-+-+
Where blos  somed man  y an in  cense- bear  ing  tree;,-+-+--+-+-+
"When A  jax strives  some Rock's  vast Weight  to  throw,",-+-+++++-+
"Far sunk  en from  the health  y breath  of morn,",++---+-+-+
"Let maps  to oth  ers, worlds  on worlds  have  shown,",-+-+-+-+-+
"You be ing  e ver dis  solved to wan  wist less  ness,",+--+--+--+--
"For how  can you  com  pete,",-+-+-+
A bout  his shad  ow y sides:   a bove  him  swell,-+-+--+-+-+
And pay  no wor  ship to  the gar  ish sun.,-+++---+-+
Does thy life  de  stroy.,--+-+
"Come to  my arms,  my beam  ish  boy!",+--+-+-+
You stand  up on  the riv  age and  be hold,-+-+-+-+-+
That time  of year  thou mayst  in me  be  hold,-+-+-+-+-+
Who said:  Two vast  and trunk  less legs  of  stone,-+++-+-+-+
"But sucked  on coun  try pleas  ures, child  ish  ly?",-+-+-+-+-+
"Pulse for  pulse,   breath  for  breath :",+-++-+
"The Lord  shall raise  me up,  I  trust.",-+-+-+-+
"Be low  the thun  ders of  the up  per  deep,",-+-+-+-+-+
In me  thou seest  the twi  light of  such  day,-+-+-+--++
"Faints, en  tan gled  in their  maz  es.",+-+-+-+-
"And when  we meet  at an  y time  a  gain ,",-+-+-+-+-+
Where on  mad fing  ers  play,--++-+
"Hands,  do what   you're  bid:",++--+
As af  ter sun  set fad  eth in  the  west;,-+-+-+-+-+
And the  souls of  whom thou  lov  est,+-+-+-+-
Or chaf  fy grain  be neath  the thresh  er's  flail:,-+-+-+-+-+
"Shake hands  for ev er,  can  cel all  our  vows,",++-+-+-+-+
"Some times  too hot  the eye  of heav  en  shines,",+-++-+-+-+
And ver y few  to   love.,-+-+-+
He went  be hind  it to  make his  last stand.,-+-+--+-++
"Un til  I cried  and trem  bled and  rocked to  and   fro,",-+-+-+--++-+
"Half sunk,  a shat  tered vis  age lies,  whose  frown,",++-+-+-+-+
As the  ra di ant  lines of  morn  ing,+-+--+-+-
"For he  on hon  ey- dew  hath  fed,",-+-+-+-+
Straight up  and down  of tall  slim  trees,++-+-+++
"When,  his  pulse fail  ing,  Pas  sion speech  less  lies,",+-++-+-+-+
"Sleepe af  ter toyle,  port af  ter storm  y  seas,",+--++--+-+
And made  sweet  moan.,-+++
Tell her  that wastes  her time  and  me,++-+-+-+
"And I  am glad,  yea glad  with all  my  heart",-+-+++-+-+
"Wind ooz ing  thin through the  thorn from  nor  ward,",+--+--+-+-
A roun  del is  wrought.,-+--+
"Di vorce  me,  un tie  or break  that knot  a  gain;",-+--+-+++-+
"Her hair  was long,  her foot  was  light,",-+-+-+-+
"Some veil  did fall,-- I knew  it all  of  yore.",-+-+-+-+-+
Lov ers  can see  to do  their a  mor ous rites,+--+-+-+--+
"Can judge  of Love,  thou feel'st  a Lov  er's  case;",-+-+-+-+-+
Is king  ly.  Thou  sands at  his bid  ding  speed,-+-+-+-+-+
In  to some  thing rich  and  strange.,+-+-+-+
Must doff  my will  as rai  ment laid  a  way--,-+-+-+-+-+
"Fall, win  ter, fall;  for  he,",++-+-+
"And as  in uf  fish thought  he  stood,",-+-+-+-+
"And there  she lull  èd me  as  leep,",-+-+-+-+
"De sir  ing this  man's art  and that  man's  scope,",-+-+-+-+-+
And of  ten is  his gold  com plex  ion  dimmed;,-+-+-+-+-+
Leap to  these arms  un talked  of and  un seen.,+--+-+-+-+
"As if  this earth  in fast  thick pants  were breath  ing,",-+-+-+++-+-
"Still, still  to hear  her ten  der- tak  en  breath,",++-+-+-+-+
"Nor less,  when spring  had warmed  the cul  tured Vale,",-+-+-+-+-+
Where my Sun-  flow er wish  es to  go.,--+--+--+
And quench  its speed  i' the slush  y  sand.,-+-+--+-+
To fright  the frost  out of  the  grave.,-+-++--+
Then blood  y swords  and ar  mor should  not  be;,-+-+-+-+-+
With their  love the  breath be  tween  them;,+-+-+-+-
Yet sing  and chat  ter,-+-+-
The breath  whose might  I have  in voked  in  song,-+-+-+-+-+
"Speak low,  lean  low ,",++++
As Pha  e ton  would whip  you to  the west,-+-+-+-+-+
"If you  be pleased,  re tire  in to  my cell",-+-+-+-+-+
On the  bald street  breaks the  blank  day.,--+++-++
Tell that  its sculp  tor well  those pas  sions  read,+--+-+-+-+
"With craft  of de light  and with cun  ning of sound  un  sought,",-+--+--+--+-+
"And learn  me how  to lose  a win  ning match,",-+-+-+-+-+
From man  y a won  drous grot  and se  cret  cell,-+--+-+-+-+
"Thy grace  may wing  me to  pre vent  his  art,",++-+---+-+
"Roll ing  on O  ri ent Pearl  and sands  of Gold,",+--+--+-+-+
"Can judge  of Love,  thou feel'st  a Lov  er's  case;",-+-+++-+-+
An ces  tral voic  es pro  phes y  ing  war!,-+-+-+-+-+
Lamp of  Earth!  where'  er thou  mov  est,+-+-+-+-
Did  he smile  his work  to  see?,+-+-+-+
Give me  the low  est place:  or if  for  me,+--+-+-+-+
Who says  that fic  tions on  ly and  false  hair,++-+-+--++
"""Come;  see  the ox  en  kneel",+--+-+
Let him com  bat for that  of his neigh  bours;,--+--+--+-
The Brain-- is wid  er than  the  Sky,-+-+-+-+
"A roun  del is wrought  as a ring  or a star  bright  sphere,",-+--+--+--+++
"Next, when  I cast  mine eyes  and  see",+--+-+-+
"Lodged with  me use  less,  though  my soul  more  bent",+--+-+-+-+
Could lone  ly wait  my end  less  rest,-+-+-+-+
I en  vy no  man's night  in gale  or  spring;,-+-+-+-+-+
Dare frame  thy fear  ful sym  me  try?,++-+-+-+
A fae  ry's  song.,-+-+
"For so  ap pears  this fleet  maj est  i cal,",-+-+-+-+-+
"Re pair  me now,  for now  mine end  doth  haste;",-+-+-+-+-+
"Here in  the long  un love  ly  street,",+--+-+-+
"The fi  re for which  all thirst;  now beams  on  me,",-+--+++++-+
The smalle  rayne downe  can  rayne,-+++-+
The mov  ing wa  ters at  their priest  like  task,-+-+-+-+-+
"When,   his  pulse fail  ing,   Pas  sion speech  less  lies ,",+-++-+-+-+
"With an  guish moist  and fe  ver-  dew,",-+-+-+-+
And shout  ed and  leapt down  up on  the fall en;,-+--++-+-+-
"He gazed  and gazed  and gazed  and  gazed,",-+-+-+-+
"Yea, all  which it  in her  it,  shall  dis solve,",++-+-+---+
"The fru  mi ous Ban  der  snatch!""",-+--+-+
"Than Tri  umph,  turn  a  way",-+-+-+
Catch ing  the sense  at two  re  moves?,+--+-+-+
"And trou  ble deaf  heav en  with my boot  less  cries,",-+-++---+-+
The Kra  ken sleep  eth:   fain  test sun  lights  flee,-+-+-+-+-+
That thus  so clean  ly I  my self  can  free;,-+-+-+-+-+
Noth ing  be side  re mains.  Round the  de  cay,+--+-++--+
Are with  me from  the   past;,-+-+-+
"To me  that feele  the like,  thy state  de  scries.",-+-+-+-+-+
Make the  cold air  fi re;  then  screen  them,+-+++--+-
"O what  can ail  thee, knight- at-  arms,",-+-+-+-+
"And look  up on  my self,  and curse  my  fate,",-+-+-+-+-+
"South ward  through E  den went  a riv  er large,",+--+-+-+-+
"Leaves a  round me  fall  ing,",+-+-+-
Sing  ing of  Mount A  bo  ra.,+-+-+-+
And no  birds  sing.,-+++
The Brain  is deep  er than  the  sea--,-+-+-+-+
Un til  the lat  ter fi  re shall heat  the  deep;,-+-+-+--+-+
To-mor  row comes  De cem ber;,-+-+-+^
Had wound  strings round  and round  it like  a bun dle.,-+++-+---+-
Crushed.  Why  do men  then now  not reck  his  rod?,++---+-+-+
And the star  tled lit  tle waves  that  leap,--+-+-+-+
"In  the for  ests of  the  night,",+-+-+-+
Now dark-- now glit  ter ing-- now  re flect  ing  gloom--,-+-+--+-+-+
"Go,  love  ly  rose!",++-+
"When a man  hath no free  dom to fight  for at  home,",--+--+--+--+
Shall we  not lie  as we  have  lain,-+-+-+-+
"So long  lives this,  and this  gives life  to  thee.",-+++-+-+-+
"Where springs  not  fail,",-+++
Be it  not seen  in ei  ther of  our  brows,--++-+-+-+
Did gyre  and gim  ble in  the  wabe;,-+-+-+-+
He there  does now  en joy  e ter  nall  rest,-+-+-+-+-+
Hop ing  it might  be  so.,+--+-+
"Ei ther  what Death  or Love  is  well,",+--+-+-+
"That brave  vi bra  tion each  way  free,",-+-+-+++
"And Ar  thur deigned  not use  of word  or sword,",-+-+-+-+-+
"Who count  est the steps  of the  Sun,",-+--+--+
"With thy  black man  tle till  strange love  grow bold,",--++--++++
Be cause  she thinks  death can  di  vide,-+-++--+
A lone  and pale  ly loit  er  ing?,-+-+-+-+
The one  the oth  er will  ab sorb--,-+-+-+-+
Up on  the hem  pen tack  le ship  boys climb ing:,-+-+-+-+-+-
"Rose a  fresh foun  tain,  and  with man  y a rill",+-++-+-+--+
Nor lose  pos ses  sion of  that fair  thou  ow'st;,-+-+-+-+-+
"You have  been mine  be  fore,--",+--+-+
"Be ware  the Jub  jub bird,  and  shun",-+-+-+-+
Some one  who lived  in turn  ing to  fresh tasks,+--+-+--++
So wild  that e  ver y cas  u al thought  of that  and   this,-+-+--+--+-+-+
"Must all  be veiled,  while he  that reads,  di  vines,",-+-+-+-+-+
"The hard  snow held  me, save  where now  and then",-+++-+-+-+
Which through  the web  of be  ing blind  ly  wove,-+-+-+-+-+
"And In  no cence  is clos  ing up  his  eyes,",-+-+-+-+-+
"So long  as men  can breathe,  or eyes  can  see,",-+-+-+-+-+
"The cloud-  capped tow  ers,  the gor  geous pal  ac es",-+++--+-+-+
And makes  one lit  tle room  an eve  ry  where.,-+++-+-+-+
"Our rev  els now  are end  ed.  These  our ac tors,",-+-+-+-+-+-
And try  if we can  not feel  for sak  en.,-+--+-+-+-
Watch the  slow  door,+-++
"''Twas bril  lig,  and  the slith  y  toves",-+-+-+-+
The wood  was gray  and the  bark warp  ing off it,-+-+--++-+-
To love  that well  which thou  must leave  ere  long.,-+-+-+-+-+
"Sure, if  that long  with Love  ac quaint  ed  eyes",+--+-+-+-+
The word  the cuck  oo cries  to his  mate,-+-+-+--+
"And brace  lets too,  and frag  rant  zone;",-+-+-+-+
And bu  gles call  ing for  them from  sad shi  res.,-+-+-+--++-
"Of birth  can quench  not,  that  sus tain  ing  Love",-+-++--+-+
As sun  light on  a  stream ;,-+-+-+
"And from  which earth,  and grave,  and  dust",-+-+-+-+
"When Faith  is kneel  ing by  his bed  of  death,",-+-+-+-+-+
The source  of hu  man thought  its trib  ute  brings,-+-+-+-+-+
Of earth— and with  what mo  tion moved  the clouds!,-+--++-+-+
Like to  the lark  at break  of day  a  ris ing,+--+-+-+-+-
Thro' the  clouds ere  they div  ide  them;,+-++--+-
He went  ga lumph  ing  back.,-+-+-+
"That mur  mur, soon  re plies,  ""God doth  not  need",-+-+-++--+
"Came whif  fling through  the tul  gey  wood,",-+-+-+-+
Dare  its dead  ly ter  rors  clasp?,+-+-+-+
"Na ture  I loved,  and, next  to Na  ture,  Art:",+--+-+-+-+
With a leap  and a bound  the swift An  a pests  throng.,--+--+--+--+
"His an  cient, dream  less, un in  va ded   sleep",-+-+-+-+-+
And the  smooth Stream  in smooth  er Num  bers  flows;,--++-+-+-+
That li  que fac  tion of  her  clothes.,-+-+-+-+
With the  first dream  that comes  with the  first  sleep,--++-+--++
"Drop, drop,  drop,  drop,",++++
And 'mid  this tu  mult Ku  bla heard  from  far,-+-+-+-+-+
"And now  div id  ed in  to four  main Streams,",-+-+---+++
"His ov  er coat  for ev er,",-+-+-+^
As spong  es--  buck  ets--  do--,-+-+-+
And he  will make  the face  of heav  en so fine,-+-+-+-+--+
"Nay, I have done, you get  no more  of  me ,",+--+-+-+-+
With the  slow smoke  less burn  ing of  de cay.,--++-+-+-+
Think true  love act  ed sim  ple mod  es ty.,++++-+-+-+
"He spent  him self,   the la  bor of  his ax,",-+-+-+-+-+
"I should  go with  him in  the  gloom,",-+-+-+-+
And wears  the turn  ing globe.,-+-+-+
"As yet  but knock,  breathe, shine,  and seek  to  mend;",-+-+++-+-+
"Your neck  turned  so,",-+++
"With Dan  ish bar  rows;   and  a haz  el  wood,",-+-+-+-+-+
"Drops flat,  and af  ter the  great wa  ters break",++-+--++-+
"Next, when  I cast  mine eyes  and  see",+--+-+-+
"That now  she  knows,",-+-+
"Ran nec  tar,  vis  it ing  each plant,  and fed",++-+--++-+
"La bor  to ad mit  you, but  O, to  no  end;",+---+--+-++
"Far from  the shore,  far from  the trem  bl ing  throng",+--++--+--+
From  the foun  tain and  the  caves.,+-+-+-+
"How si  lent ly,  and with  how wanne  a  face,",-+----++-+
"""Be ware  the Jab  ber wock,  my  son!",-+-+-+-+
"Our ob  ject and  in glor  i ous,  yet  the end",-+-+-+--+-+
"High as  the high  est peak  of Fur  ness  fells,",+--+-+-+-+
Them to know  them  gone.,--+-+
The in vis  i ble  worm,--+--+
"But when  sleep comes  to close  each dif  fi cult  day,",--++-+++--+
"Rea son,  your vice  roy in me,  me should  de  fend,",+--+--++--+
Those Lov  ers scorne  whom that  Love doth  Pos  sesse?,-+-+-++--+
And high  in hea  ven be hind  it a  gray down,-+-+--+--++
To still  my beat  ing mind.,-+-+-+
That makes  in grate  ful man.,-+-+-+
"She looked  at me  as she  did  love,",-+-+-+-+
"Come, night;  come, Ro  me o;  come,  thou day  in night;",++++--+-+-+
Played for  a pair  of stain  less mai  den hoods.,+--+-+-+-+
"No drum  nor trum  pet peace  ful sleeps  should  move,",-+-+-+-+-+
And he  will make  the face  of heav  en so fine,-+-+-+-+--+
With o  ther things  I but  fear,-+-+--+
"Now if  thou wouldst,  when all  have giv  en him  o ver,",+--+-+-+--+^
Un til  the lat  ter fi  re shall heat  the  deep;,-+-+-++-+-+
Pour'd forth  pro fuse  on Hill  and Dale  and Plain.,++-+-+-+-+
"In truth  the pris  on, un  to which  we  doom",-+-+-+-+-+
Not with  out fee  ble point  ed spikes  of flow  ers,+-++-+-+-+-
Played for  a pair  of stain  less mai  den hoods.,+--+-+-+-+
That sun  ny dome!  those caves  of  ice!,-+-+-+-+
"Her sym  pho ny  and  song,",-+-+-+
From less  and less  to noth  ing;  thus  he fell,-+-+-+-+-+
"Let not  my hearse  be vexed  with mourn  ing  friends,",-+-+-+-+-+
"Is not  short paine  well borne,  that brings  long  ease,",--++++-+++
And there  she wept  and sighed  full  sore;,-+-+-+++
The Sound  must seem  an Ech o to   the Sense.,-+-+-+-+-+
"All mim  sy were  the bo  ro  goves,",++-+-+-+
"Huge frag  ments vault  ed like  re bound  ing  hail,",++-+---+-+
"I have  been here  be  fore,",+--+-+
"The Line  too la  bours,  and  the Words  move  slow;",-+++---+++
That not  one hour  my self  I can  sus  tain.,-+++-+---+
"But as at  first, when our  day was   fair.",+--+--+-+
"As dreams  are made  on,  and  our lit  tle life",-+-+-+-+-+
And pay  no wor  ship to  the gar  ish sun.,-+++---+-+
That Ben  e dic  tion which  the e clips  ing  curse,-+-+-+--+-+
And bring  in cloud  y night  im med  i ate ly.,-+-+-+-+--+
"Diz zy,  lost, yet  un be  wail  ing!",+-+-+-+-
"Oh, just  be yond  the sweet  est thoughts  that  throng",++-+-+-+-+
Thro' the  vest which  seems to  hide  them;,+-+-+-+-
And all  the pave  ment streamed  with mas  sa cre.,-+-+-+-+-+
Leap to  these arms  un talked  of and  un seen.,+--+-+-+-+
"Stand in  the des  ert....  Near  them, on  the  sand,",+--+-+-+-+
Green in  a cup  like hol  low of  the down.,+--+++---+
"The Jab  ber wock,  with eyes  of  flame,",-+-+-+-+
"Pale war  ri ors, death- pale were  they  all;",++--+---+
A dam  sel with  a dul  ci  mer,-+-+-+-+
"They cried,  ""La Belle  Dame sans  Mer  ci",-+-+-+-+
What held  it though  on one  side was  a tree,-+-+-++--+
"And far  a way  in to  the sick  ly  light,",-+-+-+-+-+
"Hap ly  I think  on thee-- and then  my  state,",+--+-+-+-+
"Walk up  on the  winds with  light  ness,",+-+-+-+-
"Nor ev  er chaste,  ex cept  you rav  ish  me.",-+-+-+-+-+
"Then, then  (me thinks)  how sweet  ly  flows",++-+-+-+
"With out  sharp north,  with out  de clin  ing  West?",-+++-+-+-+
"When as  in silks  my Ju  lia  goes,",-+-+-+-+
"A mid  a place  of  stone,",-+-+-+
The white  one in  his tail;   like one  who takes,-+-+-+-+-+
"By a flash  of light  ning, or  a  wave;",--+-+-+-+
Burnt  the fi  re of  thine  eyes?,+-+-+-+
And stood  a while  in  thought.,-+-+-+
"Far, far  be neath  in the  ab ys mal  sea,",++-+---+-+
The Brain  is just  the weight  of  God--,-+-+-+-+
"As long  a go,  my love,  how long  a  go .",-+-+-+-+-+
"Vaunt- cou  riers of  oak- cleav  ing thun  der bolts,",++--++-+-+
"Then once  by man  and an  gels to  be  seen,",++-+-+---+
"Up on  those boughs  which shake  a gainst  the  cold,",-+-+-+-+-+
I would spread  the cloths  un der  your  feet:,--+-++--+
The one  the oth  er will  con tain,-+-+-+-+
Did gyre  and gim  ble in  the  wabe;,-+-+-+-+
Droop herbs  and flow  ers;,++-+-
One flight  out side  ways would  have un  de ceived him.,++-+---+-+-
"In des  erts,  where  no men  a  bide,",-+--++-+
Could so  for get  his han  di work  on which,-+-+-+-+-+
"Yet in  these thoughts  my self  al most  de  spis ing,",+-++-+-+-+-
And I  yn my bed  a  gayne,-+--+-+
The lat  est dream  I e  ver  dreamed,-+-+-+-+
"And now  good- mor  row to  our wak  ing  souls,",-+++---+-+
"That low  est place  too high,  make one  more  low",-+-+-++--+
"I know  the grass  be yond  the  door,",-+-+-+-+
Tell her  that's  young,++-+
Her from  her lo  ver;,+--+-
"To come  vn to  his wish  ed home  in  haste,",-++--+-+-+
"Of wa  ters,-- with  a sound  but half  its  own,",-+-+-+-+-+
Be sec  ret and take  de  feat,-+--+-+
